2021-06-23 00:00:00;100;nan;nan;-42.4
2021-07-09 00:00:00;100;0.85;nan;0.85
2022-01-09 00:00:00;100;0.5;nan;0.5
2022-07-09 00:00:00;100;0.5;nan;0.5
2023-01-09 00:00:00;100;0.5;nan;0.5
2023-07-09 00:00:00;100;0.5;nan;0.5
2024-01-09 00:00:00;100;0.5;nan;0.5
2024-07-09 00:00:00;100;0.5;nan;0.5
2025-01-09 00:00:00;100;0.5;10;10.5
2025-07-09 00:00:00;90;0.45;10;10.45
2026-01-09 00:00:00;80;0.4;10;10.4
2026-07-09 00:00:00;70;0.35;10;10.35
2027-01-09 00:00:00;60;0.3;10;10.3
2027-07-09 00:00:00;50;0.25;10;10.25
2028-01-09 00:00:00;40;0.2;10;10.2
2028-07-09 00:00:00;30;0.15;10;10.15
2029-01-09 00:00:00;20;0.1;10;10.1
2029-07-09 00:00:00;10;0.05;10;10.05
