2021-06-23 00:00:00;100;nan;nan;-35.03
2021-07-09 00:00:00;100;0.11;nan;0.11
2022-01-09 00:00:00;100;0.56;nan;0.56
2022-07-09 00:00:00;100;0.56;nan;0.56
2023-01-09 00:00:00;100;0.75;nan;0.75
2023-07-09 00:00:00;100;0.75;nan;0.75
2024-01-09 00:00:00;100;1.81;nan;1.81
2024-07-09 00:00:00;100;1.81;nan;1.81
2025-01-09 00:00:00;100;2.06;2.27;4.34
2025-07-09 00:00:00;97.73;2.02;2.27;4.29
2026-01-09 00:00:00;95.45;1.97;2.27;4.24
2026-07-09 00:00:00;93.18;1.92;2.27;4.19
2027-01-09 00:00:00;90.91;1.88;2.27;4.15
2027-07-09 00:00:00;88.64;1.83;2.27;4.1
2028-01-09 00:00:00;86.36;1.89;2.27;4.16
2028-07-09 00:00:00;84.09;1.84;2.27;4.11
2029-01-09 00:00:00;81.82;2.05;2.27;4.32
2029-07-09 00:00:00;79.55;1.99;2.27;4.26
2030-01-09 00:00:00;77.27;1.93;2.27;4.2
2030-07-09 00:00:00;75.0;1.88;2.27;4.15
2031-01-09 00:00:00;72.73;1.82;2.27;4.09
2031-07-09 00:00:00;70.45;1.76;2.27;4.03
2032-01-09 00:00:00;68.18;1.7;2.27;3.98
2032-07-09 00:00:00;65.91;1.65;2.27;3.92
2033-01-09 00:00:00;63.64;1.59;2.27;3.86
2033-07-09 00:00:00;61.36;1.53;2.27;3.81
2034-01-09 00:00:00;59.09;1.48;2.27;3.75
2034-07-09 00:00:00;56.82;1.42;2.27;3.69
2035-01-09 00:00:00;54.55;1.36;2.27;3.64
2035-07-09 00:00:00;52.27;1.31;2.27;3.58
2036-01-09 00:00:00;50.0;1.25;2.27;3.52
2036-07-09 00:00:00;47.73;1.19;2.27;3.47
2037-01-09 00:00:00;45.45;1.14;2.27;3.41
2037-07-09 00:00:00;43.18;1.08;2.27;3.35
2038-01-09 00:00:00;40.91;1.02;2.27;3.3
2038-07-09 00:00:00;38.64;0.97;2.27;3.24
2039-01-09 00:00:00;36.36;0.91;2.27;3.18
2039-07-09 00:00:00;34.09;0.85;2.27;3.13
2040-01-09 00:00:00;31.82;0.8;2.27;3.07
2040-07-09 00:00:00;29.55;0.74;2.27;3.01
2041-01-09 00:00:00;27.27;0.68;2.27;2.95
2041-07-09 00:00:00;25.0;0.63;2.27;2.9
2042-01-09 00:00:00;22.73;0.57;2.27;2.84
2042-07-09 00:00:00;20.45;0.51;2.27;2.78
2043-01-09 00:00:00;18.18;0.45;2.27;2.73
2043-07-09 00:00:00;15.91;0.4;2.27;2.67
2044-01-09 00:00:00;13.64;0.34;2.27;2.61
2044-07-09 00:00:00;11.36;0.28;2.27;2.56
2045-01-09 00:00:00;9.09;0.23;2.27;2.5
2045-07-09 00:00:00;6.82;0.17;2.27;2.44
2046-01-09 00:00:00;4.55;0.11;2.27;2.39
2046-07-09 00:00:00;2.27;0.06;2.27;2.33
