2021-06-23 00:00:00;100;nan;nan;-40.68
2021-07-09 00:00:00;100;0.11;nan;0.11
2022-01-09 00:00:00;100;1;nan;1.0
2022-07-09 00:00:00;100;1;nan;1.0
2023-01-09 00:00:00;100;1.94;nan;1.94
2023-07-09 00:00:00;100;1.94;nan;1.94
2024-01-09 00:00:00;100;2.12;nan;2.12
2024-07-09 00:00:00;100;2.12;nan;2.12
2025-01-09 00:00:00;100;2.5;nan;2.5
2025-07-09 00:00:00;100;2.5;nan;2.5
2026-01-09 00:00:00;100;2.5;nan;2.5
2026-07-09 00:00:00;100;2.5;nan;2.5
2027-01-09 00:00:00;100;2.5;nan;2.5
2027-07-09 00:00:00;100;2.5;4.55;7.05
2028-01-09 00:00:00;95.45;2.39;4.55;6.93
2028-07-09 00:00:00;90.91;2.27;4.55;6.82
2029-01-09 00:00:00;86.36;2.16;4.55;6.7
2029-07-09 00:00:00;81.82;2.05;4.55;6.59
2030-01-09 00:00:00;77.27;1.93;4.55;6.48
2030-07-09 00:00:00;72.73;1.82;4.55;6.36
2031-01-09 00:00:00;68.18;1.7;4.55;6.25
2031-07-09 00:00:00;63.64;1.59;4.55;6.14
2032-01-09 00:00:00;59.09;1.48;4.55;6.02
2032-07-09 00:00:00;54.55;1.36;4.55;5.91
2033-01-09 00:00:00;50.0;1.25;4.55;5.8
2033-07-09 00:00:00;45.45;1.14;4.55;5.68
2034-01-09 00:00:00;40.91;1.02;4.55;5.57
2034-07-09 00:00:00;36.36;0.91;4.55;5.45
2035-01-09 00:00:00;31.82;0.8;4.55;5.34
2035-07-09 00:00:00;27.27;0.68;4.55;5.23
2036-01-09 00:00:00;22.73;0.57;4.55;5.11
2036-07-09 00:00:00;18.18;0.45;4.55;5.0
2037-01-09 00:00:00;13.64;0.34;4.55;4.89
2037-07-09 00:00:00;9.09;0.23;4.55;4.77
2038-01-09 00:00:00;4.55;0.11;4.55;4.66
