2021-07-06 00:00:00;100;nan;nan;-100.9
2021-09-08 00:00:00;100;4.75;nan;4.75
2022-03-08 00:00:00;100;4.75;nan;4.75
2022-09-08 00:00:00;100;4.75;13.3;18.05
2023-03-08 00:00:00;86.7;4.12;13.3;17.42
2023-09-08 00:00:00;73.4;3.49;13.3;16.79
2024-03-08 00:00:00;60.1;2.85;13.3;16.15
2024-09-08 00:00:00;46.8;2.22;13.3;15.52
2025-03-08 00:00:00;33.5;1.59;33.5;35.09
