2021-07-07 00:00:00;80;nan;nan;-78.7
2021-08-26 00:00:00;80;6.87;20;26.87
2021-11-26 00:00:00;60;5.15;20;25.15
2022-02-26 00:00:00;40;3.43;20;23.43
2022-05-26 00:00:00;20;1.66;20;21.66
