2021-07-07 00:00:00;100;nan;nan;-342.0
2021-10-27 00:00:00;100;7.04;nan;7.04
2022-04-27 00:00:00;100;7.04;nan;7.04
2022-10-27 00:00:00;100;7.04;nan;7.04
2023-04-27 00:00:00;100;7.04;nan;7.04
2023-10-27 00:00:00;100;7.04;nan;7.04
2024-04-27 00:00:00;100;7.04;nan;7.04
2024-10-27 00:00:00;100;7.04;nan;7.04
2025-04-27 00:00:00;100;7.04;352.24;359.28
