2021-07-07 00:00:00;141.59;nan;nan;-108.6
2021-11-09 00:00:00;141.59;1.59;nan;1.59
2022-05-09 00:00:00;141.59;1.59;nan;1.59
2022-11-09 00:00:00;141.59;1.59;nan;1.59
2023-05-09 00:00:00;141.59;1.59;nan;1.59
2023-11-09 00:00:00;141.59;1.59;nan;1.59
2024-05-09 00:00:00;141.59;1.59;14.16;15.75
2024-11-09 00:00:00;127.43;1.43;14.16;15.59
2025-05-09 00:00:00;113.27;1.27;14.16;15.43
2025-11-09 00:00:00;99.11;1.12;14.16;15.27
2026-05-09 00:00:00;84.95;0.96;14.16;15.11
2026-11-09 00:00:00;70.79;0.8;14.16;14.96
2027-05-09 00:00:00;56.64;0.64;14.16;14.8
2027-11-09 00:00:00;42.48;0.48;14.16;14.64
2028-05-09 00:00:00;28.32;0.32;14.16;14.48
2028-11-09 00:00:00;14.16;0.16;14.16;14.32
